e9d8bc08c3894ef8a10fb9516edd1afa71d22f88,855427ebe26,60c36f8c58c,None,android-7.1,nougat-mr2-pixel-release,1502664151,1502327710,1497553484,0,0
5e267ef570a1d751433a967c209d7e45b251496e,d702ddc3c67,bf4ad52488b,None,android-7.1,nougat-mr2.3-release,1499398097,1499209015,1495666435,47,12
412204601ebf60218fd892e75a04fea97b7a3bc2,b2f27c9b422,3b92b72b2fa,None,android-7.1,nougat-mr2.1-release,1496782058,1496665679,1492623892,27,22
f0e1263a30e53dfeb9299db384b30d6853249cd2,456cb527108,9fa33e71c2a,None,android-7.1,nougat-mr2.3-release,1493775942,1493775736,1491517114,25,2
9df7e2afdf1d3c49f85155f9fa83f72fbaf97ee6,a02d0aa7235,6422e8fb442,None,android-7.1,nougat-mr2.3-release,1491637644,1491490979,1487874173,4669,8
c5107887bcf74d94c238b5ffbca9b0487addccdb,2f0ccff611b,0aa690c5a3a,None,android-7.1,nougat-mr1-volantis-release,1489007639,1488993314,1484953873,71,4628
301e5e080569313726d6cd8cd9541024d0b27bec,650d2aa0ea0,b1e09bbcb2b,None,android-7.1,nougat-mr1-volantis-release,1486442235,1486394053,1481912879,33,7
68e7cdf911fa59beec981a7fd4c0e9a6bee8a4bc,ddeec02ee8d,badbe4edf8a,None,android-7.1,nougat-mr1-volantis-release,1483557954,1483376980,1480531756,61,5
cf6eb05cdc6b44ff65f949fac81bf3e821fb9bd7,694d0f83ee6,b88e9f2e121,None,android-7.1,nougat-mr1.3-release,1482073103,1481411936,1480629266,11,9
cad6a7daaeeecc0031c804fd9eb9bf57fa2f8b34,e86c6a4234b,3570784fa5e,None,android-7.1,nougat-mr1.6-release,1481142486,1481140758,1479838608,12,3
e86c6a4234b52e0254cde9351a5e15dae978f6fe,bd3862ea535,b5375056fea,None,android-7.1,nougat-mr1.6-release,1481140758,1480794176,1478023246,2974,7
